id,česky,english,pronunciation
3207,neschopný čeho,unable,/əneɪbəl/
3208,bezprostřední,immediate,/ɪmiːdiːət/
3209,okamžitě,immediately,/ɪmiːdiːətliː/
3210,pošta (organizace,post,/pəʊst/
3211,registr,register,/reɪʤɪstɜːr/
3212,dodávka,van,/væn/
3213,výročí,anniversary,/ænəvɜːrsɜːriː/
3214,případ,case,/keɪs/
3215,číslo,figure,/fɪgjɜːr/
3216,hloupý,stupid,/stuːpəd/
3217,následující,following,/fɑːləʊɪŋ/
3218,krev,blood,/blʌd/
3219,docela,fairly,/feɪrliː/
3220,vyhradit (si),reserve,/rɪzɜːrv/
3221,blaho(byt),welfare,/weɪlfɛr/
3222,nezávislost  (možno psát independency),independence,/ɪndɪpeɪndəns/
3223,potíž(e),trouble,/trʌbəl/
3224,sada,set,/seɪt/
3225,poloha,position,/pəzɪʃən/
3226,průzkum,survey,/sɜːrveɪ/
3227,dělat si starosti,worry,/wɜːriː/
3228,spousta,plenty,/pleɪntiː/
3229,hovězí maso,beef,/biːf/
3230,původně,originally,/ɜːrɪʤənəliː/
3231,jet,ride,/raɪd/
3232,umožnit,enable,/ɛneɪbəl/
3233,velmi,much,/mʌʧ/
3234,atomický,atomic,/ətɑːmɪk/
3235,pomocný,assistant,/əsɪstənt/
3236,atmosféra,atmosphere,/ætməsfɪr/
3237,trh,market,/mɑːrkət/
3238,vzrušující,exciting,/ɪksaɪtɪŋ/
3239,rozbitý,broken,/brəʊkən/
3240,schovat (se),hide,/haɪd/
3241,obchod,store,/stɔːr/
3242,zvon(ek),bell,/beɪl/
3243,cokoli,whatever,/wəteɪvɜːr/
3244,mýdlo,soap,/səʊp/
3245,tempo,pace,/peɪs/
3246,odlišný,distinct,/dɪstɪŋkt/
3247,řemen,strap,/stræp/
3248,riskantní podnik/akce/počin,venture,/veɪnʧɜːr/
3249,letec,pilot,/paɪlət/
3250,v(e),in,/ɪn/
3251,(po/vy)zvednout,lift,/lɪft/
3252,nadšený,excited,/ɪksaɪtəd/
3253,růže,rose,/rəʊz/
3254,jablko,apple,/æpəl/
3255,kuchyně (styl vaření),cooking,/kʊkɪŋ/
3256,slavná osoba,celebrity,/səleɪbrɪtiː/
3257,hlasitý,loud,/laʊd/
3258,kámen,stone,/stəʊn/
3259,purpurový,purple,/pɜːrpəl/
3260,(pro)najmout (si),hire,/haɪɜːr/
3261,venkovní,outdoor,/aʊtdɔːr/
3262,kartáč(ek),brush,/brʌʃ/
3263,plus,plus,/plʌs/
3264,(po)modlit se,pray,/preɪ/
3265,vodní tříšť,spray,/spreɪ/
3266,trubka,tube,/tuːb/
3267,obličej,face,/feɪs/
3268,losos,salmon,/sæmən/
3269,oblíbenost,popularity,/pɑːpjəleɪrətiː/
3270,na mizině,broke,/brəʊk/
3271,odchod do důchodu,retirement,/riːtaɪɜːrmənt/
3272,pýcha,pride,/praɪd/
3273,propustit,release,/riːliːs/
3274,role,role,/rəʊl/
3275,dokázat,prove,/pruːv/
3276,charta,charter,/ʧɑːrtɜːr/
3277,těhotná,pregnant,/preɪgnənt/
3278,vzbudit (se),wake,/weɪk/
3279,omezený,restricted,/riːstrɪktəd/
3280,apartmá,suite,/swiːt/
3281,vypustit,launch,/lɔːnʧ/
3282,vyvolat (nadšení ap.),generate,/ʤeɪnɜːreɪt/
3283,odstranění,clearance,/klɪrəns/
3284,postup,procedure,/prəsiːʤɜːr/
3285,záležitost,issue,/ɪʃuː/
3286,terč,target,/tɑːrgət/
3287,vliv,influence,/ɪnfluːəns/
3288,(trvale) udržitelný,sustainable,/səsteɪnəbəl/
3289,jeden,one,/wʌn/
3290,dva. dvě,two,/tuː/
3291,hračka,toy,/tɔɪ/
3292,čekat,wait,/weɪt/
3293,káva,coffee,/kɑːfiː/
3294,dotazování se,asking,/æskɪŋ/
3295,kořen,root,/ruːt/
3296,v podstatě,basically,/beɪsɪkliː/
3297,větev (stromu),branch,/brænʧ/
3298,provozovat,operate,/ɑːpɜːreɪt/
3299,trvalý,permanent,/pɜːrmənənt/
3300,brilantní,brilliant,/brɪljənt/
3301,pěkný,pretty,/prɪtiː/
3302,vysoká bota,boot,/buːt/
3303,hlavně,mainly,/meɪnliː/
3304,krádež,theft,/θeɪft/
3305,pára,steam,/stiːm/
3306,multimediální,multimedia,/məltiːmiːdiːə/
3307,výkvět,elite,/ɪliːt/
3308,moudrost,wisdom,/wɪzdəm/
3309,pravidelně,regularly,/reɪgjəlɜːrliː/
3310,měsíční,monthly,/mʌnθliː/
3311,pryč,away,/əweɪ/
3312,západní,western,/weɪstɜːrn/
3313,(samo)jediný,sole,/səʊl/
3314,záliv,bay,/beɪ/
3315,bývalý,ex,/eɪks/
3316,flotila,fleet,/fliːt/
3317,(vy)tvoření,formation,/fɔːrmeɪʃən/
3318,hala (domu),lounge,/laʊnʤ/
3319,střední,mid,/mɪd/
3320,(každo)týdenní,weekly,/wiːkliː/
3321,vzkaz,note,/nəʊt/
3322,klavír,piano,/piːænəʊ/
3323,spiknutí,plot,/plɑːt/
3324,vyjmout,remove,/riːmuːv/
3325,znovu začít,resume,/rɪzuːm/
3326,sedadlo,seat,/siːt/
3327,nejvyšší,senior,/siːnjɜːr/
3328,pohlaví,sex,/seɪks/
3329,výstřel,shot,/ʃɑːt/
3330,zapletený,involved,/ɪnvɑːlvd/
3331,slušivý,becoming,/bɪkʌmɪŋ/
3332,kořist (válečná),booty,/buːtiː/
3333,oblouk,arch,/ɑːrʧ/
3334,násilí,violence,/vaɪələns/
3335,násilný,violent,/vaɪələnt/
3336,přínos,asset,/æsɛt/
3337,spotřeba,consumption,/kənsʌmpʃən/
3338,atletický,athletic,/əθleɪtɪk/
3339,rozvážet,distribute,/dɪstrɪbjuːt/
3340,rozdělit (se),split,/splɪt/
3341,útok,assault,/əsɔːlt/
3342,kohout(ek),tap,/tæp/
3343,samočinně,automatically,/ɔːtəmætɪkliː/
3344,autor,author,/ɔːθɜːr/
3345,bokem,aside,/əsaɪd/
3346,ozbrojený,armed,/ɑːrmd/
3347,odvážný,bold,/bəʊld/
3348,citový,emotional,/ɪməʊʃənəl/
3349,mladistvý,teenage,/tiːneɪʤ/
3350,hrudník,chest,/ʧeɪst/
3351,na,upon,/əpɑːn/
3352,hrůza,horror,/hɔːrɜːr/
3353,osvětlení,lighting,/laɪtɪŋ/
3354,zrakový,optical,/ɑːptɪkəl/
3355,vysledovat (původ ap.),trace,/treɪs/
3356,duch,spirit,/spɪrət/
3357,schůzka na nejvyšší úrovni,summit,/sʌmət/
3358,ústa,mouth,/maʊθ/
3359,animovaný,animated,/ænəmeɪtɪd/
3360,aréna,arena,/ɜːriːnə/
3361,šíp,arrow,/ærəʊ/
3362,atlas,atlas,/ætləs/
3363,zvukový,audio,/ɑːdiːəʊ/
3364,kmen,trunk,/trʌŋk/
3365,bikini,bikini,/bɪkiːniː/
3366,brazilské dřevo (červené,brazil,/brəzɪl/
3367,povolání (jako poslání),calling,/kɔːlɪŋ/
3368,díra,gap,/gæp/
3369,rtuť,mercury,/mɜːrkjɜːriː/
3370,(postupně) zmizet,peter,/piːtɜːr/
3371,předseda vlády,premier,/prɛmɪr/
3372,důmyslný,sophisticated,/səfɪstəkeɪtɪd/
3373,zdroj,source,/sɔːrs/
3374,(o)proti čemu,versus,/vɜːrsəs/
3375,inkasování (gólu ap.),allowing,/əlaʊɪŋ/
3376,kdo je proti,anti,/æntiː/
3377,celková aktiva,assets,/æsɛts/
3378,ověření pravosti,authentication,/ɔːθɛntəkeɪʃən/
3379,ohodnocený (udělenými body ap.),awarded,/əwɔːrdɪd/
3380,vyvážený,balanced,/bælənst/
3381,sídlící,based,/beɪst/
3382,základní čára,baseline,/beɪslaɪn/
3383,patřit,belong,/bɪlɔːŋ/
3384,dražitel,bidder,/bɪdɜːr/
3385,dražení,bidding,/bɪdɪŋ/
3386,olověný obušek,blackjack,/blækʤæk/
3387,kolářský hřebí(če)k (klínový zploštělý s malou hlavičkou),brad,/bræd/
3388,buvol,buffalo,/bʌfələʊ/
3389,úřad,bureau,/bjʊrəʊ/
3390,kozatá,busty,/bʌstiː/
3391,bajt(ový),byte,/baɪt/
3392,vačka,cam,/kæm/
3393,areál univerzity,campus,/kæmpəs/
3394,uhlík,carbon,/kɑːrbən/
3395,člověk z lidu (zast.,carl,/kɑːrl/
3396,nadnášení,carrying,/kæriːɪŋ/
3397,forman,carter,/kɑːrtɜːr/
3398,katalog,catalog,/kætəlɔːg/
3399,katolický,catholic,/kæθlɪk/
3400,certifikovaný,certified,/sɜːrtəfaɪd/
3401,popínavý,climbing,/klaɪmɪŋ/
3402,blíže,closer,/kləʊsɜːr/
3403,pobřežní,coastal,/kəʊstəl/
3404,treska,cod,/kɑːd/
3405,kombo (malá instrumentální skupina ap.),combo,/kɑːmbəʊ/
3406,komisař (správní úředník),commissioner,/kəmɪʃənɜːr/
3407,běžně,commonly,/kɑːmənliː/
3408,sebraný,compiled,/kəmpaɪld/
3409,výpočetní,computing,/kəmpjuːtɪŋ/
3410,pevninský,continental,/kɑːntəneɪntəl/
3411,trvalý,continued,/kəntɪnjuːd/
3412,tma,darkness,/dɑːrknəs/
3413,obrana,defense,/dɪfeɪns/
3414,objevený,discovered,/dɪskʌvɜːrd/
3415,hnací (síla ap.),driving,/draɪvɪŋ/
3416,snadnost,ease,/iːz/
3417,zvolený,elected,/ɪleɪktəd/
3418,nově vznikající,emerging,/ɪmɜːrʤɪŋ/
3419,odhadovaný,estimated,/eɪstəmeɪtəd/
3420,pokusný,experimental,/ɪkspɛrɪmeɪntəl/
3421,představující,featuring,/fiːʧɜːrɪŋ/
3422,květinářka,florist,/flɑːrɪst/
3423,úplně (nejvyšší možnou měrou),fully,/fʊliː/
3424,funkční,functional,/fʌŋkʃənəl/
3425,generovaný,generated,/ʤeɪnɜːreɪtəd/
3426,zeměpis,geography,/ʤiːɑːgrəfiː/
3427,sláva,glory,/glɔːriː/
3428,glosář,glossary,/glɔːsɜːriː/
3429,názorný,graphic,/græfɪk/
3430,zarostlý (vlasatý a vousatý),hairy,/heɪriː/
3431,(vázaný) v pevné vazbě,hardcover,/hɑːrdkəvɜːr/
3432,sužovat koho,harry,/heɪriː/
3433,vřes,heather,/heɪðɜːr/
3434,se,herself,/hɜːrseɪlf/
3435,bok,hip,/hɪp/
3436,vodorovný,horizontal,/hɔːrəzɑːntəl/
3437,napjatý (situace ap.),charged,/ʧɑːrʤd/
3438,nabíječka,charger,/ʧɑːrʤɜːr/
3439,kontrolování,checking,/ʧeɪkɪŋ/
3440,(po)chromovaný povrch/kov,chrome,/krəʊm/
3441,zlepšování,improving,/ɪmpruːvɪŋ/
3442,buchta (žena,jane,/ʤeɪn/
3443,mladistvý,juvenile,/ʤuːvənəl/
3444,zabitý,killed,/kɪld/
3445,práce,labor,/leɪbɜːr/
3446,zákonodárny sbor,legislature,/leɪʤəsleɪʧɜːr/
3447,spojený,linked,/lɪŋkt/
3448,dívání se,looking,/lʊkɪŋ/
3449,prohrávající,losing,/luːzɪŋ/
3450,matový,matt,/mæt/
3451,lék,medication,/mɛdəkeɪʃən/
3452,památník,memorial,/məmɔːriːəl/
3453,zmíněný,mentioned,/meɪnʃənd/
3454,pouze,merely,/mɪrliː/
3455,mikrovlná trouba,microwave,/maɪkrəweɪv/
3456,minisukně,mini,/mɪniː/
3457,smíšený,mixed,/mɪkst/
3458,navigovat,navigate,/nævəgeɪt/
3459,neutrální,neutral,/nuːtrəl/
3460,Norman(ka),norman,/nɔːrmən/
3461,dosažení (úspěchu ap.),obtaining,/əbteɪnɪŋ/
3462,pracovní,occupational,/ɑːkjəpeɪʃənəl/
3463,v režimu offline,offline,/ɔːflaɪn/
3464,odpor,opposition,/ɑːpəzɪʃən/
3465,operace (hov.),op,/ɑːp/
3466,optimální,optimal,/ɑːptəməl/
3467,organický,organic,/ɔːrgænɪk/
3468,ostatní,others,/ʌðɜːrz/
3469,(sami) sebe,ourselves,/aʊɜːrseɪlvz/
3470,paragán,para,/peɪrə/
3471,částečný,partial,/pɑːrʃəl/
3472,přívěšek,pendant,/peɪndənt/
3473,povolený,permitted,/pɜːrmɪtɪd/
3474,náměstí,plaza,/plɑːzə/
3475,přenosný,portable,/pɔːrtəbəl/
3476,předepsaný,prescribed,/priːskraɪbd/
3477,(o)ceněný,priced,/praɪst/
3478,zpracovatelský,processing,/prɑːsɛsɪŋ/
3479,poskytovatel,provider,/prəvaɪdɜːr/
3480,provinciální,provincial,/prəvɪnʃəl/
3481,publikovaný,published,/pʌblɪʃt/
3482,radar(ový),radar,/reɪdɑːr/
3483,přemístění,relocation,/riːləʊkeɪʃən/
3484,zbývající,remaining,/rɪmeɪnɪŋ/
3485,zpravodajství,reporting,/riːpɔːrtɪŋ/
3486,republikán(ský),republican,/rɪpʌblɪkən/
3487,zachování,retention,/riːteɪnʃən/
3488,vážně,seriously,/sɪriːəsliː/
3489,bota,shoe,/ʃuː/
3490,střelba,shooting,/ʃuːtɪŋ/
3491,jaké velikosti,sized,/saɪzd/
3492,nějak,somehow,/sʌmhaʊ/
3493,konkrétně,specifically,/spəsɪfɪkliː/
3494,specifikovaný,specified,/speɪsəfaɪd/
3495,hrající (v hlavní roli),starring,/stɑːrɪŋ/
3496,výhradně,strictly,/strɪktliː/
3497,úspěšně,successfully,/səkseɪsfəliː/
3498,tabletka,tablet,/tæblət/
3499,výpověď,testimony,/teɪstəməʊniː/
3500,závitový,threaded,/θreɪdɪd/
3501,služební (byt ap.,tied,/taɪd/
3502,kocour,tom,/tɑːm/
3503,britský vojín,tommy,/tɑːmiː/
3504,obchod,trade,/treɪd/
3505,(jsoucí) pod povrchem (problém ap.),underlying,/əndɜːrlaɪɪŋ/
3506,káď,vat,/væt/
3507,hlasování,voting,/vəʊtɪŋ/
3508,pšenice,wheat,/wiːt/
3509,čau,yo,/jəʊ/
3510,tvůj,yours,/jʊrz/
3511,(sám) sebe,yourself,/jɜːrseɪlf/
3512,alfa,alpha,/ælfə/
3513,vyhrazený,assigned,/əsaɪnd/
3514,obsluhovaný,attended,/əteɪndɪd/
3515,avatár (vtělení hinduistického božstva),avatar,/ævətɑːr/
3516,svobodný muž,bachelor,/bæʧəlɜːr/
3517,fakturace,billing,/bɪlɪŋ/
3518,náramek (ozdoba zápěstí),bracelet,/breɪslət/
3519,tmavovláska,brunette,/bruːneɪt/
3520,kámoš,buddy,/bʌdiː/
3521,nevychovanec,cad,/kæd/
3522,kavárna,cafe,/kəfeɪ/
3523,záměrný,calculated,/kælkjəleɪtɪd/
3524,chycený,caught,/kɑːt/
3525,cent,cent,/seɪnt/
3526,jíl,clay,/kleɪ/
3527,odlišování (označením ap.),coding,/kəʊdɪŋ/
3528,sbírání,collecting,/kəleɪktɪŋ/
3529,dodělaný,completed,/kəmpliːtəd/
3530,konektivita,connectivity,/kənɛktɪvɪtiː/
3531,ústavní,constitutional,/kɑːnstətuːʃənəl/
3532,obvyklý,conventional,/kənveɪnʃənəl/
3533,mohl(i),could,/kʊd/
3534,dramatický,dramatic,/drəmætɪk/
3535,umírající,dying,/daɪɪŋ/
3536,prosazení,enforcement,/ɛnfɔːrsmənt/
3537,exotický,exotic,/ɪgzɑːtɪk/
3538,výslovný,explicit,/ɪksplɪsət/
3539,pryč,forth,/fɔːrθ/
3540,franšíza (licence k provozování pobočky),franchise,/frænʧaɪz/
3541,vstupní brána,gateway,/geɪtweɪ/
3542,velice,greatly,/greɪtliː/
3543,naváděný,guided,/gaɪdəd/
3544,odtud (z tohoto místa),hence,/heɪns/
3545,se,himself,/hɪmseɪlf/
3546,střed(isko),hub,/hʌb/
3547,humor,humor,/hjuːmɜːr/
3548,změněný,changed,/ʧeɪnʤd/
3549,chronicky,chronic,/krɑːnɪk/
3550,identifikovaný,identified,/aɪdeɪntəfaɪd/
3551,císařský,imperial,/ɪmpɪriːəl/
3552,dovozový,imported,/ɪmpɔːrtɪd/
3553,inovační,innovative,/ɪnəveɪtɪv/
3554,začleněný,integrated,/ɪntəgreɪtəd/
3555,výbava,kit,/kɪt/
3556,list,leaf,/liːf/
3557,podléhající čemu,liable,/laɪəbəl/
3558,nízkokalorický,lite,/laɪt/
3559,soudní spor,litigation,/lɪtəgeɪʃən/
3560,ženatý,married,/meɪriːd/
3561,lékařský,med,/meɪd/
3562,blána,membrane,/meɪmbreɪn/
3563,obecní,municipal,/mjuːnɪsəpəl/
3564,potřebný,needed,/niːdəd/
3565,příležitostně,occasionally,/əkeɪʒənəliː/
3566,provozní,operating,/ɑːpɜːreɪtɪŋ/
3567,provozuschopný,operational,/ɑːpɜːreɪʃənəl/
3568,věštírna,oracle,/ɔːrəkəl/
3569,parkovací,parking,/pɑːrkɪŋ/
3570,podaný (výkon),performed,/pɜːrfɔːrmd/
3571,pop(ulární hudba),pop,/pɑːp/
3572,navrhovaný,proposed,/prəpəʊzd/
3573,nakladatelský,publishing,/pʌblɪʃɪŋ/
3574,kvíz,quiz,/kwɪz/
3575,okruh,radius,/reɪdiːəs/
3576,odvětví,sector,/seɪktɜːr/
3577,užívá se v otázkách vyjadřujících návrh či žádost o radu (Shall I open the window?),shall,/ʃæl/
3578,někdo,someone,/sʌmwən/
3579,sebevražda,suicide,/suːəsaɪd/
3580,nit,thread,/θreɪd/
3581,(a) tak,thus,/ðʌs/
3582,tón,tone,/təʊn/
3583,turismus,tourism,/tʊrɪzəm/
3584,obchodování,trading,/treɪdɪŋ/
3585,univerzální,universal,/juːnəvɜːrsəl/
3586,svislý,vertical,/vɜːrtɪkəl/
3587,zvědavý,wondering,/wʌndɜːrɪŋ/
3588,(za)balit co (do čeho),wrap,/ræp/
3589,jmenovaný,appointed,/əpɔɪntɪd/
3590,pravý,authentic,/əθeɪntɪk/
3591,oprávnění,authorization,/ɔːθɜːrəzeɪʃən/
3592,šířka vlnového pásma,bandwidth,/bændwɪdθ/
3593,nevolnictví,bondage,/bɑːndɪʤ/
3594,bowling,bowling,/bəʊlɪŋ/
3595,dech,breath,/breɪθ/
3596,bublin(k)a,bubble,/bʌbəl/
3597,přivoděný,caused,/kɑːzd/
3598,uklízení,cleaning,/kliːnɪŋ/
3599,(zcela) opačný/v rozporu,contrary,/kɑːntrɛriː/
3600,rada (oso osby),counsel,/kaʊnsəl/
3601,učební plán,curriculum,/kɜːrɪkjələm/
3602,podaný (úředně),filed,/faɪld/
3603,fiskální,fiscal,/fɪskəl/
3604,oplechování,flashing,/flæʃɪŋ/
3605,(u)tvořený,formed,/fɔːrmd/
3606,(na)hromaděný,gathered,/gæðɜːrd/
3607,odborné vedení,guidance,/gaɪdəns/
3608,skrytý,hidden,/hɪdən/
3609,prováděcí (pro užití sloužící),implementing,/ɪmpləmɛntɪŋ/
3610,morální zásadovost,integrity,/ɪnteɪgrətiː/
3611,styčná plocha,interface,/ɪntɜːrfeɪs/
3612,vnitřek,interior,/ɪntɪriːɜːr/
3613,zapojení (se),involvement,/ɪnvɑːlvmənt/
3614,pronájem,lease,/liːs/
3615,časopis,magazine,/mægəziːn/
3616,zamýšlený,meant,/meɪnt/
3617,vynechání (neúčast),missing,/mɪsɪŋ/
3618,úmrtnost,mortality,/mɔːrtælətiː/
3619,plavba,navigation,/nævəgeɪʃən/
3620,nutně,necessarily,/nɛsəseɪrəliː/
3621,dosažený,obtained,/əbteɪnd/
3622,firemní prodejna,outlet,/aʊtlɛt/
3623,pár,pair,/peɪr/
3624,partnerství,partnership,/pɑːrtnɜːrʃɪp/
3625,čekající na projednání/vyřízení,pending,/peɪndɪŋ/
3626,s umístěným (mezi nejlepšími,placed,/pleɪst/
3627,přítomnost,presence,/preɪzəns/
3628,obstarání,procurement,/prəʊkjʊrmənt/
3629,matrika,registry,/reɪʤɪstriː/
3630,předpis,regulation,/rɛgjəleɪʃən/
3631,zběžně prohlédnout,scan,/skæn/
3632,kraťasy,shorts,/ʃɔːrts/
3633,duchovní,spiritual,/spɪrɪʧuːəl/
3634,startovací,starting,/stɑːrtɪŋ/
3635,(sami) sebe,themselves,/ðɛmseɪlvz/
3636,unavit (se),tire,/taɪɜːr/
3637,chůze,walking,/wɔːkɪŋ/
3638,podpora,backup,/bækəp/
3639,mosaz,brass,/bræs/
3640,postavený,built,/bɪlt/
3641,náboj,cartridge,/kɑːrtrəʤ/
3642,střední,central,/seɪntrəl/
3643,týkající se,concerning,/kənsɜːrnɪŋ/
3644,souvislost,conjunction,/kənʤʌŋkʃən/
3645,(pevné) odhodlání,determination,/dɪtɜːrməneɪʃən/
3646,znevýhodňování,discrimination,/dɪskrɪməneɪʃən/
3647,(na)krmený,fed,/feɪd/
3648,hotový,finished,/fɪnɪʃt/
3649,kurevský,fucking,/fʌkɪŋ/
3650,dostudování,graduation,/græʤuːeɪʃən/
3651,pronajímání,leasing,/liːsɪŋ/
3652,zatížený,loaded,/ləʊdɪd/
3653,zachovávání,maintaining,/meɪnteɪnɪŋ/
3654,podložka,mat,/mæt/
3655,nahý,naked,/neɪkəd/
3656,dobrý,okay,/əʊkeɪ/
3657,ovládaný,operated,/ɑːpɜːreɪtəd/
3658,(za)placený,paid,/peɪd/
3659,(z)účastnit se čeho,participate,/pɑːrtɪsəpeɪt/
3660,skvrna,patch,/pæʧ/
3661,produkování,producing,/prəduːsɪŋ/
3662,(po)řádně,properly,/prɑːpɜːrliː/
3663,zařazený,ranked,/ræŋkt/
3664,znásilnit (sexuálně),rape,/reɪp/
3665,štafeta,relay,/riːleɪ/
3666,nejvyšší,supreme,/səpriːm/
3667,sledování (policejní),surveillance,/sɜːrveɪləns/
3668,mučit,torture,/tɔːrʧɜːr/
3669,jehož,whose,/huːz/
3670,by,would,/wʊd/
3671,ty jó,wow,/waʊ/
3672,oblečení,apparel,/əpærəl/
3673,zlato (oslovení),babe,/beɪb/
3674,podfouknout (slang.),con,/kɑːn/
3675,rozvojový,developing,/dɪveɪləpɪŋ/
3676,(po/vy)cítěný,felt,/feɪlt/
3677,vlákno,fiber,/faɪbɜːr/
3678,daný,given,/gɪvən/
3679,útočiště,haven,/heɪvən/
3680,(od)hodit,chuck,/ʧʌk/
3681,vložit,insert,/ɪnsɜːrt/
3682,okamžik,instant,/ɪnstənt/
3683,položit,lay,/leɪ/
3684,živobytí,living,/lɪvɪŋ/
3685,album/soubor/fotek/kreseb ap.,portfolio,/pɔːrtfəʊliːəʊ/
3686,výborný,super,/suːpɜːr/
3687,(z)revidovat,audit,/ɔːdɪt/
3688,holý,bare,/beɪr/
3689,úzce spojený,bound,/baʊnd/
3690,prs,breast,/breɪst/
3691,buněčný,cellular,/seɪljəlɜːr/
3692,zdrženlivost,discretion,/dɪskreɪʃən/
3693,rozmanitost,diversity,/dɪvɜːrsɪtiː/
3694,krmení (činnost),feeding,/fiːdɪŋ/
3695,domorodý,indigenous,/ɪndɪʤənəs/
3696,zmínit (se),mention,/meɪnʃən/
3697,účast v/na čem,participation,/pɑːrtɪsəpeɪʃən/
3698,týkající se,regarding,/rɪgɑːrdɪŋ/
3699,bez ohledu,regardless,/rəgɑːrdləs/
3700,penzionovaný,retired,/rɪtaɪrd/
3701,porce (jídla),serving,/sɜːrvɪŋ/
3702,hovno (slang.),shit,/ʃɪt/
3703,výhradně,solely,/səʊəliː/
3704,oprávněný (připomínka ap.),valid,/vælɪd/
3705,povlečení,bedding,/beɪdɪŋ/
3706,žhavý,burning,/bɜːrnɪŋ/
3707,lano (ocelové ap.),cable,/keɪbəl/
3708,těsně,closely,/kləʊsliː/
3709,angažovat (se,engage,/ɛngeɪʤ/
3710,celý,entire,/ɪntaɪɜːr/
3711,popravit,execute,/eɪksəkjuːt/
3712,fixovaný,fixed,/fɪkst/
3713,upřímný,frank,/fræŋk/
3714,obecně použitelný (pro celou skupinu ap.),generic,/ʤəneɪrɪk/
3715,ladnost,grace,/greɪs/
3716,majestátní,grand,/grænd/
3717,skutečně,indeed,/ɪndiːd/
3718,kámo(š/ka,mate,/meɪt/
3719,možná,may,/meɪ/
3720,hornictví,mining,/maɪnɪŋ/
3721,umírněný,moderate,/mɑːdɜːrət/
3722,profík,pro,/prəʊ/
3723,(za)tlačit,push,/pʊʃ/
3724,vyčíslit,qualify,/kwɑːləfaɪ/
3725,zvlněný,rolling,/rəʊlɪŋ/
3726,odbyt,sales,/seɪlz/
3727,prostor,scope,/skəʊp/
3728,promítání,screening,/skriːnɪŋ/
3729,zajistit,secure,/sɪkjʊr/
3730,ticho,silence,/saɪləns/
3731,otvor (na mince ap.),slot,/slɑːt/
3732,(po/pra/rozto)divný,weird,/wɪrd/
3733,koho,whom,/huːm/
3734,navozuje budoucí čas,will,/wɪl/
3735,senát(ní),senate,/seɪnət/
3736,dcera,daughter,/dɔːtɜːr/
3737,dívka,girl,/gɜːrl/
3738,jazyk,language,/læŋgwəʤ/
3739,ráno,morning,/mɔːrnɪŋ/
3740,psací stůl,desk,/deɪsk/
3741,šaty,dress,/dreɪs/
3742,otec,father,/fɑːðɜːr/
3743,manžel,husband,/hʌzbənd/
3744,dar,present,/preɪzənt/
3745,dobře,well,/weɪl/
3746,večer(ní),evening,/iːvnɪŋ/
3747,začít,begin,/bɪgɪn/
3748,kino,cinema,/sɪnəmə/
3749,dopis,letter,/leɪtɜːr/
3750,setkání,meeting,/miːtɪŋ/
3751,čtvrt(ina),quarter,/kwɔːrtɜːr/
3752,úředník,clerk,/klɜːrk/
3753,správný,correct,/kɜːreɪkt/
3754,(vy)pomoci,help,/heɪlp/
3755,nutný,necessary,/neɪsəsɛriː/
3756,dorozumívat se,communicate,/kəmjuːnəkeɪt/
3757,milión(ový),million,/mɪljən/
3758,třetí,third,/θɜːrd/
3759,hořet,burn,/bɜːrn/
3760,problém,problem,/prɑːbləm/
3761,koupelna,bathroom,/bæθruːm/
3762,zahrada,garden,/gɑːrdən/
3763,tráva,grass,/græs/
3764,vstupní hala,hall,/hɔːl/
3765,trávník,lawn,/lɔːn/
3766,dveře,door,/dɔːr/
3767,postavit,build,/bɪld/
3768,auto,car,/kɑːr/
3769,(vy)pít,drink,/drɪŋk/
3770,jíst,eat,/iːt/
3771,obrázek,picture,/pɪkʧɜːr/
3772,věc,thing,/θɪŋ/
3773,řidič,driver,/draɪvɜːr/
3774,jít (pěšky),walk,/wɔːk/
3775,zákazník/zákaznice,customer,/kʌstəmɜːr/
3776,zrcadlo,mirror,/mɪrɜːr/
3777,strana,party,/pɑːrtiː/
3778,(za/s/při/u)vázat,tie,/taɪ/
3779,čepka,cap,/kæp/
3780,tmavý,dark,/dɑːrk/
3781,zkouška,examination,/ɪgzæməneɪʃən/
3782,laciný,cheap,/ʧiːp/
3783,koruna,crown,/kraʊn/
3784,kytara,guitar,/gɪtɑːr/
3785,utratit,spend,/speɪnd/
3786,rozdíl(nost),difference,/dɪfɜːrəns/
3787,číslo(vka),number,/nʌmbɜːr/
3788,hlavní,main,/meɪn/
3789,milenec,lover,/lʌvɜːr/
3790,koberec,carpet,/kɑːrpət/
3791,plyn,gas,/gæs/
3792,kopec,hill,/hɪl/
3793,voda,water,/wɔːtɜːr/
3794,hrad,castle,/kæsəl/
